processed,labels
syrian armi advanc aleppo kill 140 terrorist hama hom syrian armi manag control number villag east khanass aleppo southern countrysid accord al-manar report syrian armi manag control number villag east khanass aleppo southern countrysid accord al-manar report among villag cover area 130 squar kilomet sardaj zabad hama syrian armi kill 70 nusra front terrorist destroy vehicl sana mention syrian armi clash dawn nusra front qaeda branch levant terrorist infiltr villag maan tayyebet al-esm al-shaata karah surround al-rai mountain souran area north hama citi syrian armi also advanc hom southeastern countrysid regain trax hill inflict heavi loss upon terrorist group syrian warplan raid isil site palmyra kill around 70 terrorist,0
2 syrian kill 5 injur terrorist rocket attack deir ezzor citi two syrian kill 5 other injur due terrorist rocket attack al-qosour al-jora residenti neighborhood deir ezzor citi two syrian kill 5 other injur due terrorist rocket attack al-qosour al-jora residenti neighborhood deir ezzor citi sourc provinc told sana report isil terrorist fire 6 rocket shell al-qosour al-joura neighborhood deir ezzor citi claim live man woman injur 5 other caus materi damag public privat properti,0
syria terrorist bomb kill injur civilian hama countrysid six civilian kill  sever other injur three terrorist explos salamyieh area eastern countrysid hama six civilian kill  sever other injur three terrorist explos salamyieh area eastern countrysid hama sourc hama governor told sana news agenc suicid bomber blew car bomb  0600 a.m. 1 km away eastern entranc salamyieh citi hama countrysid sourc ad two civilian kill 4 other sustain serious injuri terrorist attack also caus materi damag place hole site explos prove car lorri carri ton explos materi later sourc said suicid bomber blew motorcycl bomb entranc al-tayba villag eastern countrysid salamyieh kill 4 civilian injur other sourc ad civilian injur terrorist bomb explos devic road salamyieh-khneif,0
three terrorist attack target sayyeda zeinab area rural damascus kill 50 three blast includ one caus car bomb hit syrian capit damascus near holi shrine sayyeda zeinab south syria capit damascus  three blast includ one caus car bomb hit syrian capit damascus near holi shrine sayyeda zeinab south syria capit damascus  al-manar tv correspond citi report attack rock al-teen street leav 50 tyr 200 other wound sayyeda zeinab area contain grave granddht prophet moham pbuh particular rever pilgrimag site,0
syrian armi kill 70 isil terrorist aleppo dozen terrorist kill syrian armi step intens oper posit hideout various area dozen terrorist kill syrian armi step intens oper posit hideout various area aleppo armi air forc carri intens sorti target hideout isil terrorist al-bab citi villag jub ghabsheh eib souran tal alam deir qaq sarjeh al-zaalaneh 30km north east aleppo citi militari sourc told sana  70 terrorist kill 70 other injur airstrik said sourc ad number vehicl key posit isil terrorist destroy aleppo citi armi unit target terrorist organ site neighborhood al-rashidin al-ramouseh al-sakhour kill number terrorist injur other damascus countrysid key posit terrorist destroy kafr batna town eastern gouta damascus countrysid posit hit armi airstrik target site terrorist so-cal liwaa al-islam jaish al-islam activ eastern gouta hamaidleb armi air forc hit posit jaish al-fateh terrorist organ kafr zita jeb al-rayan kefr nabbouda northern countrysid hama provinc number vehicl posit terrorist destroy 7 terrorist kill 5 injur airstrik site isil terrorist also target armi airstrik al-rah villag 50 km east hama citi vehicl equip machinegun hideout includ arm ammunit destroy countrysid neighbor idleb provinc 10 jaish al-fateh terrorist kill 19 other injur airstrik posit al-hamediyeh abu al-duhour khan sheikhoun,0
dozen insurg kill syria kurd advanc aleppo countrysid least 40 takfiri insurg kill forc kurdish peopl protect unit ypg advanc tal rifaat alepppo countrysid least 40 takfiri insurg kill forc kurdish peopl protect unit ypg advanc tal rifaat alepppo countrysid sourc told al-manar ypg seiz control daqneh town ad head toward kaljibrin manag cut kaljibrin-t rifaat road tal rifaat one remain takfiri bastion north aleppo sourc note kurdish forc also captur sever insurg includ captain liwaa al-fath brigad conqeust ismail naddaf sourc said seizur kaljibrin make kurdish forc direct confront takfiri group isil so-cal islam state iraq levant aleppo countrysid,0
eight civilian kill 14 injur terrorist bomb damascus terrorist car bomb rock masaken barzeh neighborhood damascus citi  claim eight injur 14 citizen accord al-manar report terrorist car bomb rock masaken barzeh neighborhood damascus citi  claim eight injur 14 citizen accord al-manar report sana news agenc mention attack took place near fruit veget ket area caus materi damag nearbi build general establish mill,1
bomb kill 22 armi checkpoint syria hom least 22 peopl kill doubl suicid bomb attack armi checkpoint central syrian citi hom  state media said least 22 peopl kill doubl suicid bomb attack armi checkpoint central syrian citi hom  state media said break news alert state televis said 100 peopl also injur blast al-zahraa neighborhood citi target bomb attack multipl time provinci governor hom talal barazi told afp two bomber appear pull armi checkpoint car togeth one exit vehicl deton explos still insid chao first blast aftermath crowd gather second bomber deton explos barazi said al-zahraa district hom target multipl bomb attack past includ late decemb 19 peopl kill sever simultan blast,1
car bomb syria aleppo kill 23 includ milit least 23 peopl ahrar al-sham milit group kill truck suicid bomber syria aleppo citi  monitor said least 23 peopl ahrar al-sham milit group kill truck suicid bomber syria aleppo citi  monitor said oppos britain-bas syrian observatori human right said 19 fighter group four civilian kill blast sukari district citi attack hit ahrar al-sham checkpoint entranc secur complex belong group observatori said sever prison held ahrar al-sham facil complex also believ kill immedi toll blast destroy three build peopl still miss rubbl monitor ad unclear respons blast ahrar al-sham target assassin past temb 2014 top leadership wipe devast explos headquart idleb provinc kill near 50 peopl,0
8 civilian kill terrorist attack damascus aleppo eight peopl kill  terrorist mortar attack jaish al-islam terror organ target number residenti neighborhood damascus citi eight peopl kill  terrorist mortar attack jaish al-islam terror organ target number residenti neighborhood damascus citi sourc damascus polic command told sana terrorist base eastern ghouta fire mortar shell residenti neighborhood citi result kill eight peopl injur 25 caus materi damag properti later sourc said 4 civilian injur mortar round fire terrorist posit daraya town damascus countrysid fell northern part al-moadamiya town al saud-link terrorist jaish al-islam target residenti safe district damascus mortar rocket shell everi desper attempt undermin syrian steadfast support syrian arab armi war takfiri terror aleppo citi 4 citizen injur due terrorist rocket attack al-neel street sourc aleppo polic command told sana terrorist posit bani zaid neighborhood fire number rocket shell residenti neighborhood injur 4 civilian caus materi damag privat public properti,1
turkish bombard kill 20 civilian syria turkish shell air strike kill least 20 civilian syria  fifth day incurs alleg takfiri isil group turkish shell air strike kill least 20 civilian syria  fifth day incurs alleg takfiri isil group `` least 20 civilian kill 50 other wound turkish artilleri fire air strike  morn jeb el-kussa '' villag south jarabulus said rami abdel rahman syrian observatori human right come turkey  suffer first fatal sinc launch oper `` euphrat shield '' syria blame kurdish militia fight control border region britain-bas observatori said bombard target area south former isil group stronghold jarabulus turkish-l forc captur first day incurs jeb el-kussa locat 14 kilomet almost nine mile south jarabulus control fighter area back kurdish forc fighter kill  shell air strike number yet clear said observatori britain-bas monitor network sourc ground  clash erupt first time turkish forc back tank pro-kurdish fighter town al-aneh also south jarabulus,1
